Transport code output file.

Total source generations: 31
Right leakage: 1.20664e+10 neutrons, 0.302419%
Left leakage : 1.20664e+10 neutrons, 0.302419%

_____Total Flux_____
dist | flux
10.1875 1.10072e+11
10.2025 1.10045e+11
10.2175 1.10016e+11
10.2325 1.09985e+11
10.2475 1.09952e+11
10.2625 1.09917e+11
10.2775 1.0988e+11
10.2925 1.09841e+11
10.3075 1.098e+11
10.3225 1.09757e+11
10.3375 1.09712e+11
10.3525 1.09665e+11
10.3675 1.09616e+11
10.3825 1.09565e+11
10.3975 1.09511e+11
10.4125 1.09456e+11
10.4275 1.09399e+11
10.4425 1.0934e+11
10.4575 1.09278e+11
10.4725 1.09215e+11
10.4875 1.0915e+11
10.5025 1.09082e+11
10.5175 1.09013e+11
10.5325 1.08941e+11
10.5475 1.08868e+11
10.5625 1.08792e+11
10.5775 1.08714e+11
10.5925 1.08634e+11
10.6075 1.08553e+11
10.6225 1.08469e+11
10.6375 1.08383e+11
10.6525 1.08295e+11
10.6675 1.08205e+11
10.6825 1.08112e+11
10.6975 1.08018e+11
10.7125 1.07922e+11
10.7275 1.07823e+11
10.7425 1.07723e+11
10.7575 1.0762e+11
10.7725 1.07515e+11
10.7875 1.07408e+11
10.8025 1.07299e+11
10.8175 1.07188e+11
10.8325 1.07075e+11
10.8475 1.06959e+11
10.8625 1.06842e+11
10.8775 1.06722e+11
10.8925 1.066e+11
10.9075 1.06476e+11
10.9225 1.0635e+11
10.9375 1.06222e+11
10.9525 1.06091e+11
10.9675 1.05958e+11
10.9825 1.05824e+11
11.015 1.0553e+11
11.065 1.05086e+11
11.115 1.04654e+11
11.165 1.04234e+11
11.215 1.03826e+11
11.265 1.0343e+11
11.315 1.03045e+11
11.365 1.02672e+11
11.415 1.0231e+11
11.465 1.01959e+11
11.515 1.0162e+11
11.565 1.0129e+11
11.615 1.00972e+11
11.665 1.00664e+11
11.715 1.00366e+11
11.765 1.00079e+11
11.815 9.98018e+10
11.865 9.95347e+10
11.9149 9.92775e+10
11.9649 9.90302e+10
12.0149 9.87926e+10
12.0649 9.85649e+10
12.1149 9.83467e+10
12.1649 9.81381e+10
12.2149 9.7939e+10
12.2649 9.77494e+10
12.3149 9.75692e+10
12.3649 9.73984e+10
12.4149 9.7237e+10
12.4649 9.70849e+10
12.5149 9.69421e+10
12.5649 9.68087e+10
12.6149 9.66845e+10
12.6649 9.65697e+10
12.7149 9.64642e+10
12.7649 9.6368e+10
12.8149 9.62812e+10
12.8649 9.62038e+10
12.9149 9.61358e+10
12.9649 9.60773e+10
13.0149 9.60284e+10
13.0649 9.5989e+10
13.1149 9.59593e+10
13.1649 9.59393e+10
13.2149 9.59291e+10
13.2649 9.59288e+10
13.3149 9.59385e+10
13.3649 9.59582e+10
13.4149 9.59882e+10
13.4649 9.60284e+10
13.5149 9.60791e+10
13.5649 9.61402e+10
13.6149 9.62121e+10
13.6649 9.62947e+10
13.7149 9.63883e+10
13.7649 9.6493e+10
13.8149 9.66089e+10
13.8649 9.67363e+10
13.9149 9.68752e+10
13.9649 9.70259e+10
13.9974 9.7128e+10
14.0124 9.71746e+10
14.0274 9.72189e+10
14.0424 9.72609e+10
14.0574 9.73008e+10
14.0724 9.73384e+10
14.0874 9.73738e+10
14.1024 9.7407e+10
14.1174 9.7438e+10
14.1324 9.74668e+10
14.1474 9.74934e+10
14.1624 9.75178e+10
14.1774 9.754e+10
14.1924 9.756e+10
14.2074 9.75779e+10
14.2224 9.75935e+10
14.2374 9.7607e+10
14.2524 9.76183e+10
14.2674 9.76275e+10
14.2824 9.76344e+10
14.2974 9.76393e+10
14.3124 9.76419e+10
14.3274 9.76424e+10
14.3424 9.76408e+10
14.3574 9.7637e+10
14.3724 9.76311e+10
14.3874 9.7623e+10
14.4024 9.76128e+10
14.4174 9.76004e+10
14.4324 9.75859e+10
14.4474 9.75693e+10
14.4624 9.75505e+10
14.4774 9.75297e+10
