Transport code output file.

Total source generations: 96
Right leakage: 1.26977e+10 neutrons, 0.317445%
Left leakage : 1.4612e+10 neutrons, 0.365304%

_____Total Flux_____
dist | flux
11.5574 1.17279e+11
11.5724 1.17115e+11
11.5874 1.16953e+11
11.6024 1.16792e+11
11.6174 1.16634e+11
11.6324 1.16478e+11
11.6474 1.16325e+11
11.6624 1.16175e+11
11.6774 1.1603e+11
11.6924 1.15888e+11
11.7074 1.15752e+11
11.7224 1.15622e+11
11.7374 1.15498e+11
11.7524 1.15383e+11
11.7674 1.15276e+11
11.7824 1.15179e+11
11.7974 1.15095e+11
11.8124 1.15024e+11
11.8274 1.14968e+11
11.8424 1.14932e+11
11.8574 1.14917e+11
11.8724 1.14927e+11
11.8874 1.14968e+11
11.9024 1.15046e+11
11.9174 1.15169e+11
11.9324 1.15349e+11
11.9474 1.15603e+11
11.9624 1.15955e+11
11.9774 1.16449e+11
11.9924 1.17167e+11
12.0249 1.17577e+11
12.0749 1.17511e+11
12.1249 1.17397e+11
12.1749 1.17249e+11
12.2249 1.17077e+11
12.2749 1.16886e+11
12.3249 1.16681e+11
12.3749 1.16465e+11
12.4249 1.1624e+11
12.4749 1.16009e+11
12.5249 1.15772e+11
12.5749 1.1553e+11
12.6249 1.15285e+11
12.6749 1.15036e+11
12.7249 1.14784e+11
12.7749 1.14529e+11
12.8249 1.14272e+11
12.8749 1.14012e+11
12.9249 1.1375e+11
12.9749 1.13486e+11
13.0249 1.13221e+11
13.0749 1.12952e+11
13.1249 1.12682e+11
13.1749 1.1241e+11
13.2249 1.12136e+11
13.2749 1.11859e+11
13.3249 1.1158e+11
13.3749 1.11299e+11
13.4249 1.11015e+11
13.4749 1.10729e+11
13.5249 1.1044e+11
13.5749 1.10149e+11
13.6249 1.09855e+11
13.6749 1.09558e+11
13.7249 1.09259e+11
13.7749 1.08956e+11
13.8249 1.0865e+11
13.8749 1.08341e+11
13.9249 1.0803e+11
13.9749 1.07715e+11
14.0249 1.07396e+11
14.0749 1.07074e+11
14.1249 1.06749e+11
14.1749 1.0642e+11
14.2249 1.06088e+11
14.2749 1.05752e+11
14.3249 1.05413e+11
14.3749 1.0507e+11
14.4249 1.04723e+11
14.4749 1.04372e+11
14.5249 1.04018e+11
14.5749 1.03659e+11
14.6249 1.03297e+11
14.6749 1.0293e+11
14.7249 1.0256e+11
14.7749 1.02185e+11
14.8249 1.01807e+11
14.8749 1.01424e+11
14.9249 1.01038e+11
14.9749 1.00647e+11
15.0249 1.00252e+11
15.0749 9.98522e+10
15.1248 9.94487e+10
15.1748 9.90408e+10
15.2248 9.86287e+10
15.2748 9.82123e+10
15.3248 9.77916e+10
15.3748 9.73665e+10
15.4248 9.69371e+10
15.4748 9.65033e+10
15.5248 9.60652e+10
15.5748 9.56226e+10
15.6248 9.51757e+10
15.6748 9.47243e+10
15.7248 9.42685e+10
15.7748 9.38083e+10
15.8248 9.33437e+10
15.8748 9.28746e+10
15.9248 9.24011e+10
15.9748 9.19232e+10
16.0248 9.14407e+10
16.0748 9.09539e+10
16.1248 9.04625e+10
16.1748 8.99667e+10
16.2248 8.94664e+10
16.2748 8.89617e+10
16.3248 8.84524e+10
16.3748 8.79387e+10
16.4248 8.74205e+10
16.4748 8.68979e+10
16.5248 8.63707e+10
16.5748 8.58391e+10
16.6248 8.5303e+10
16.6748 8.47624e+10
16.7248 8.42173e+10
16.7748 8.36677e+10
16.8248 8.31137e+10
16.8748 8.25551e+10
16.9248 8.19921e+10
16.9748 8.14245e+10
17.0248 8.08525e+10
17.0748 8.0276e+10
17.1248 7.96949e+10
17.1748 7.91093e+10
17.2248 7.85192e+10
17.2748 7.79247e+10
17.3248 7.73255e+10
17.3748 7.67218e+10
17.4248 7.61136e+10
17.4748 7.55009e+10
17.5248 7.48836e+10
17.5748 7.42616e+10
17.6248 7.36351e+10
17.6748 7.3004e+10
17.7248 7.23683e+10
17.7748 7.17279e+10
17.8248 7.10828e+10
17.8748 7.04331e+10
17.9248 6.97786e+10
17.9748 6.91194e+10
18.0248 6.84554e+10
18.0748 6.77866e+10
18.1248 6.7113e+10
18.1748 6.64345e+10
18.2248 6.5751e+10
18.2748 6.50626e+10
18.3248 6.43692e+10
18.3748 6.36706e+10
18.4248 6.29668e+10
18.4748 6.22578e+10
18.5248 6.15435e+10
18.5748 6.08238e+10
18.6248 6.00985e+10
18.6748 5.93676e+10
18.7248 5.86309e+10
18.7748 5.78883e+10
18.8248 5.71396e+10
18.8748 5.63846e+10
18.9248 5.56232e+10
18.9748 5.48551e+10
19.0248 5.408e+10
19.0748 5.32977e+10
19.1248 5.25077e+10
19.1748 5.17098e+10
19.2248 5.09034e+10
19.2748 5.00881e+10
19.3248 4.92632e+10
19.3748 4.8428e+10
19.4248 4.75817e+10
19.4748 4.67233e+10
19.5248 4.58516e+10
19.5748 4.49653e+10
19.6248 4.40624e+10
19.6748 4.31409e+10
19.7248 4.21979e+10
19.7748 4.12298e+10
19.8248 4.02318e+10
19.8748 3.91973e+10
19.9248 3.81172e+10
19.9748 3.69777e+10

_____Absorption rate_____
dist | absorption
0.025 2.01041e+10
0.075 2.12234e+10
0.125 2.22649e+10
0.175 2.32496e+10
0.225 2.41903e+10
0.275 2.50956e+10
0.325 2.59714e+10
0.375 2.68219e+10
0.425 2.76502e+10
0.475 2.84585e+10
0.525 2.92488e+10
0.575 3.00223e+10
0.625 3.07802e+10
0.675 3.15234e+10
0.725 3.22526e+10
0.775 3.29685e+10
0.825 3.36714e+10
0.875 3.43619e+10
0.925 3.50403e+10
0.975 3.57068e+10
1.025 3.63617e+10
1.075 3.70052e+10
1.125 3.76375e+10
1.175 3.82587e+10
1.225 3.88689e+10
1.275 3.94683e+10
1.325 4.00569e+10
1.375 4.06347e+10
1.425 4.12018e+10
1.475 4.17583e+10
1.525 4.23042e+10
1.575 4.28394e+10
1.625 4.33641e+10
1.675 4.38782e+10
1.725 4.43817e+10
1.775 4.48745e+10
1.825 4.53568e+10
1.875 4.58285e+10
1.925 4.62895e+10
1.975 4.67398e+10
2.025 4.71795e+10
2.075 4.76084e+10
2.125 4.80266e+10
2.175 4.8434e+10
2.225 4.88305e+10
2.275 4.92162e+10
2.325 4.95911e+10
2.375 4.99549e+10
2.425 5.03079e+10
2.475 5.06498e+10
2.525 5.09806e+10
2.575 5.13004e+10
2.625 5.1609e+10
2.675 5.19064e+10
2.725 5.21926e+10
2.775 5.24676e+10
2.825 5.27312e+10
2.875 5.29835e+10
2.925 5.32243e+10
2.975 5.34537e+10
3.025 5.36716e+10
3.075 5.3878e+10
3.125 5.40728e+10
3.175 5.42559e+10
3.225 5.44274e+10
3.275 5.45871e+10
3.325 5.47351e+10
3.375 5.48712e+10
3.425 5.49955e+10
3.475 5.51079e+10
3.525 5.52083e+10
3.575 5.52967e+10
3.625 5.5373e+10
3.675 5.54373e+10
3.72501 5.54895e+10
3.77501 5.55294e+10
3.82501 5.55572e+10
3.87501 5.55726e+10
3.92501 5.55758e+10
3.97501 5.55666e+10
4.02501 5.55449e+10
4.07501 5.55109e+10
4.12501 5.54643e+10
4.17501 5.54052e+10
4.22501 5.53335e+10
4.27501 5.52491e+10
4.32501 5.51521e+10
4.37501 5.50423e+10
4.42501 5.49197e+10
4.47501 5.47843e+10
4.52501 5.4636e+10
4.57501 5.44747e+10
4.62501 5.43003e+10
4.67501 5.41128e+10
4.72501 5.39122e+10
4.77501 5.36982e+10
4.82501 5.34709e+10
4.87501 5.32301e+10
4.92501 5.29757e+10
4.97501 5.27076e+10
5.02501 5.24256e+10
5.07501 5.21295e+10
5.12501 5.18191e+10
5.17501 5.14942e+10
5.22501 5.11545e+10
5.27501 5.07996e+10
5.32501 5.04293e+10
5.37501 5.00428e+10
5.42501 4.96397e+10
5.47501 4.92192e+10
5.52501 4.87804e+10
5.57501 4.8322e+10
5.62501 4.78425e+10
5.67501 4.73397e+10
5.72501 4.6811e+10
5.77501 4.62523e+10
5.82501 4.5658e+10
5.87501 4.50199e+10
5.92501 4.43248e+10
5.97501 4.35518e+10
6.00751 7.11155e+10
6.02251 6.5517e+10
6.03751 6.1529e+10
6.05252 5.84507e+10
6.06752 5.5985e+10
6.08252 5.39623e+10
6.09752 5.2274e+10
6.11252 5.08463e+10
6.12752 4.96268e+10
6.14252 4.85771e+10
6.15752 4.76678e+10
6.17252 4.68763e+10
6.18752 4.61843e+10
6.20252 4.55772e+10
6.21752 4.50429e+10
6.23252 4.45716e+10
6.24752 4.41548e+10
6.26252 4.37857e+10
6.27752 4.34581e+10
6.29252 4.3167e+10
6.30752 4.2908e+10
6.32252 4.26775e+10
6.33752 4.2472e+10
6.35252 4.22888e+10
6.36752 4.21255e+10
6.38252 4.19798e+10
6.39752 4.18498e+10
6.41252 4.1734e+10
6.42752 4.16309e+10
6.44252 4.1539e+10
6.45752 4.14574e+10
6.47252 4.1385e+10
6.48752 4.13209e+10
6.50253 4.12642e+10
6.51753 4.12144e+10
6.53253 4.11707e+10
6.54753 4.11325e+10
6.56253 4.10994e+10
6.57753 4.10709e+10
6.59253 4.10465e+10
6.60753 4.1026e+10
6.62253 4.1009e+10
6.63753 4.09952e+10
6.65253 4.09842e+10
6.66753 4.09759e+10
6.68253 4.09701e+10
6.69753 4.09664e+10
6.71253 4.09649e+10
6.72753 4.09652e+10
6.74253 4.09672e+10
6.75753 4.09708e+10
6.77253 4.09759e+10
6.78753 4.09823e+10
6.80253 4.099e+10
6.81753 4.09988e+10
6.83253 4.10086e+10
6.84753 4.10194e+10
6.86253 4.10312e+10
6.87753 4.10437e+10
6.89253 4.1057e+10
6.90753 4.1071e+10
6.92253 4.10856e+10
6.93754 4.11008e+10
6.95254 4.11166e+10
6.96754 4.11329e+10
6.98254 4.11496e+10
6.99754 4.11667e+10
7.01254 4.11843e+10
7.02754 4.12022e+10
7.04254 4.12204e+10
7.05754 4.12389e+10
7.07254 4.12577e+10
7.08754 4.12767e+10
7.10254 4.1296e+10
7.11754 4.13154e+10
7.13254 4.13351e+10
7.14754 4.13549e+10
7.16254 4.13748e+10
7.17754 4.13948e+10
7.19254 4.1415e+10
7.20754 4.14353e+10
7.22254 4.14556e+10
7.23754 4.14761e+10
7.25254 4.14965e+10
7.26754 4.15171e+10
7.28254 4.15376e+10
7.29754 4.15582e+10
7.31254 4.15788e+10
7.32754 4.15993e+10
7.34254 4.16199e+10
7.35754 4.16405e+10
7.37255 4.16611e+10
7.38755 4.16815e+10
7.40255 4.1702e+10
7.41755 4.17225e+10
7.43255 4.17429e+10
7.44755 4.17632e+10
7.46255 4.17834e+10
7.47755 4.18036e+10
7.49255 4.18237e+10
7.50755 4.18438e+10
7.52255 4.18637e+10
7.53755 4.18836e+10
7.55255 4.19034e+10
7.56755 4.1923e+10
7.58255 4.19426e+10
7.59755 4.19621e+10
7.61255 4.19814e+10
7.62755 4.20007e+10
7.64255 4.20198e+10
7.65755 4.20388e+10
7.67255 4.20577e+10
7.68755 4.20764e+10
7.70255 4.2095e+10
7.71755 4.21135e+10
7.73255 4.21319e+10
7.74755 4.21501e+10
7.76255 4.21682e+10
7.77755 4.21861e+10
7.79255 4.22039e+10
7.80756 4.22215e+10
7.82256 4.2239e+10
7.83756 4.22564e+10
7.85256 4.22735e+10
7.86756 4.22905e+10
7.88256 4.23074e+10
7.89756 4.23241e+10
7.91256 4.23407e+10
7.92756 4.2357e+10
7.94256 4.23733e+10
7.95756 4.23893e+10
7.97256 4.24052e+10
7.98756 4.24209e+10
8.00256 4.24364e+10
8.01756 4.24518e+10
8.03256 4.2467e+10
8.04756 4.2482e+10
8.06256 4.24969e+10
8.07756 4.25115e+10
8.09256 4.2526e+10
8.10756 4.25403e+10
8.12255 4.25545e+10
8.13755 4.25684e+10
8.15255 4.25822e+10
8.16755 4.25957e+10
8.18255 4.26091e+10
8.19755 4.26223e+10
8.21255 4.26354e+10
8.22755 4.26482e+10
8.24255 4.26608e+10
8.25755 4.26733e+10
8.27255 4.26855e+10
8.28755 4.26976e+10
8.30255 4.27095e+10
8.31755 4.27212e+10
8.33255 4.27327e+10
8.34755 4.2744e+10
8.36255 4.27551e+10
8.37754 4.2766e+10
8.39254 4.27767e+10
8.40754 4.27872e+10
8.42254 4.27975e+10
8.43754 4.28077e+10
8.45254 4.28176e+10
8.46754 4.28273e+10
8.48254 4.28368e+10
8.49754 4.28462e+10
8.51254 4.28553e+10
8.52754 4.28642e+10
8.54254 4.28729e+10
8.55754 4.28815e+10
8.57254 4.28898e+10
8.58754 4.28979e+10
8.60254 4.29059e+10
8.61753 4.29136e+10
8.63253 4.29211e+10
8.64753 4.29284e+10
8.66253 4.29355e+10
8.67753 4.29424e+10
8.69253 4.29491e+10
8.70753 4.29557e+10
8.72253 4.2962e+10
8.73753 4.29681e+10
8.75253 4.29739e+10
8.76753 4.29796e+10
8.78253 4.29851e+10
8.79753 4.29904e+10
8.81253 4.29954e+10
8.82753 4.30003e+10
8.84253 4.3005e+10
8.85752 4.30094e+10
8.87252 4.30137e+10
8.88752 4.30177e+10
8.90252 4.30216e+10
8.91752 4.30252e+10
8.93252 4.30287e+10
8.94752 4.30319e+10
8.96252 4.30349e+10
8.97752 4.30377e+10
8.99252 4.30403e+10
9.00752 4.30428e+10
9.02252 4.30449e+10
9.03752 4.3047e+10
9.05252 4.30487e+10
9.06752 4.30503e+10
9.08252 4.30517e+10
9.09752 4.30529e+10
9.11251 4.30539e+10
9.12751 4.30547e+10
9.14251 4.30552e+10
9.15751 4.30556e+10
9.17251 4.30558e+10
9.18751 4.30558e+10
9.20251 4.30555e+10
9.21751 4.30551e+10
9.23251 4.30544e+10
9.24751 4.30536e+10
9.26251 4.30526e+10
9.27751 4.30513e+10
9.29251 4.30499e+10
9.30751 4.30483e+10
9.32251 4.30464e+10
9.33751 4.30444e+10
9.3525 4.30421e+10
9.3675 4.30397e+10
9.3825 4.30371e+10
9.3975 4.30342e+10
9.4125 4.30312e+10
9.4275 4.3028e+10
9.4425 4.30246e+10
9.4575 4.3021e+10
9.4725 4.30172e+10
9.4875 4.30132e+10
9.5025 4.3009e+10
9.5175 4.30046e+10
9.5325 4.3e+10
9.5475 4.29953e+10
9.5625 4.29903e+10
9.5775 4.29852e+10
9.59249 4.29799e+10
9.60749 4.29744e+10
9.62249 4.29686e+10
9.63749 4.29627e+10
9.65249 4.29567e+10
9.66749 4.29504e+10
9.68249 4.2944e+10
9.69749 4.29373e+10
9.71249 4.29305e+10
9.72749 4.29235e+10
9.74249 4.29164e+10
9.75749 4.2909e+10
9.77249 4.29015e+10
9.78749 4.28938e+10
9.80249 4.2886e+10
9.81749 4.28779e+10
9.83249 4.28697e+10
9.84748 4.28613e+10
9.86248 4.28527e+10
9.87748 4.2844e+10
9.89248 4.28351e+10
9.90748 4.28261e+10
9.92248 4.28168e+10
9.93748 4.28074e+10
9.95248 4.27979e+10
9.96748 4.27882e+10
9.98248 4.27783e+10
9.99748 4.27683e+10
